property_type,state,region,lat,lon,area_m2,price_usd
apartment,Bahia,Northeast,-12.985207,-38.456074,186,234038.56
apartment,Bahia,Northeast,-13.009664,-38.486431,186,411471.01
apartment,Bahia,Northeast,-12.984901,-38.439594,128,234038.56
apartment,Bahia,Northeast,-12.998506,-38.52309,122,249641.14
apartment,Bahia,Northeast,-12.98223,-38.43898,59,145790.42
apartment,Bahia,Northeast,-12.994513,-38.479004,140,234038.56
apartment,Bahia,Northeast,-12.964468,-38.417938,180,277725.76
apartment,Bahia,Northeast,-12.993533,-38.526047,210,246520.62
apartment,Bahia,Northeast,-12.992462,-38.444553,59,113898.77
apartment,Bahia,Northeast,-12.993493,-38.477962,71,106097.48
apartment,Bahia,Northeast,-13.004092,-38.5047,55,140423.14
apartment,Bahia,Northeast,-12.993305,-38.45739,98,174748.79
apartment,Bahia,Northeast,-12.985207,-38.456074,127,180989.82
apartment,Bahia,Northeast,-13.000443,-38.45739,235,165387.25
apartment,Bahia,Northeast,-12.985207,-38.456074,195,452474.56
apartment,Bahia,Northeast,-12.993533,-38.526047,170,202833.42
apartment,Bahia,Northeast,-12.991933,-38.465279,95,187230.85
apartment,Bahia,Northeast,-12.993533,-38.526047,230,405666.85
apartment,Bahia,Northeast,-12.992102,-38.521461,185,212194.96
apartment,Bahia,Northeast,-13.00525,-38.516327,90,184110.34
apartment,Bahia,Northeast,-12.983234,-38.443928,75,131061.59
apartment,Bahia,Northeast,-12.998506,-38.52309,166,187230.85
apartment,Bahia,Northeast,-12.992472,-38.52298,100,227797.54
apartment,Bahia,Northeast,-12.852844,-38.32711,71,78012.85
house,Bahia,Northeast,-12.991933,-38.465279,250,374461.71
apartment,Bahia,Northeast,-12.941992,-38.403465,158,180989.82
apartment,Bahia,Northeast,-12.998506,-38.52309,102,265243.71
apartment,Bahia,Northeast,-12.985579,-38.470348,54,92679.27
apartment,Bahia,Northeast,-12.98223,-38.43898,128,235843.06
apartment,Bahia,Northeast,-12.998506,-38.52309,164,414404.29
apartment,Bahia,Northeast,-12.96049,-38.405239,210,327653.99
apartment,Bahia,Northeast,-12.96049,-38.405239,139,234038.56
apartment,Bahia,Northeast,-13.002785,-38.519222,215,374461.71
apartment,Bahia,Northeast,-13.000443,-38.45739,180,265243.71
apartment,Bahia,Northeast,-12.94999,-38.391624,212,415028.39
apartment,Bahia,Northeast,-12.998506,-38.52309,120,98296.19
apartment,Bahia,Northeast,-12.993533,-38.526047,168,312051.42
apartment,Bahia,Northeast,-12.992462,-38.444553,142,115146.97
apartment,Bahia,Northeast,-12.985591,-38.469273,78,134182.11
apartment,Bahia,Northeast,-12.993493,-38.477962,100,109217.99
apartment,Bahia,Northeast,-12.985207,-38.456074,198,218435.99
apartment,Bahia,Northeast,-13.000443,-38.45739,114,202833.42
apartment,Bahia,Northeast,-12.992462,-38.444553,82,81133.37
apartment,Bahia,Northeast,-13.000443,-38.45739,203,265243.71
apartment,Bahia,Northeast,-13.002345,-38.528343,90,131061.59
apartment,Bahia,Northeast,-12.970389,-38.424129,75,85703.4
apartment,Bahia,Northeast,-12.982599,-38.499725,67,131061.59
apartment,Bahia,Northeast,-13.002883,-38.486099,156,390064.28
apartment,Bahia,Northeast,-12.951526,-38.392464,116,208450.35
apartment,Bahia,Northeast,-12.951526,-38.392464,143,253385.75
apartment,Bahia,Northeast,-12.968704,-38.435516,109,146664.17
apartment,Bahia,Northeast,-12.993305,-38.45739,155,310491.16
apartment,Bahia,Northeast,-12.992462,-38.444553,71,84253.88
apartment,Bahia,Northeast,-12.99183,-38.477451,100,146664.17
apartment,Bahia,Northeast,-12.998506,-38.52309,103,186669.16
apartment,Bahia,Northeast,-12.970966,-38.436806,89,160706.48
apartment,Bahia,Northeast,-12.941992,-38.403465,143,296448.85
apartment,Bahia,Northeast,-12.999527,-38.46265,75,77388.75
house,Bahia,Northeast,-12.930742,-38.365299,170,93615.42
apartment,Bahia,Northeast,-13.002785,-38.519222,230,464956.62
apartment,Bahia,Northeast,-12.985207,-38.456074,73,104537.22
apartment,Bahia,Northeast,-12.958966,-38.405651,200,187230.85
apartment,Bahia,Northeast,-12.852844,-38.32711,74,101416.71
apartment,Bahia,Northeast,-12.950598,-38.40873,142,274605.25
apartment,Bahia,Northeast,-13.001876,-38.501404,77,109217.99
apartment,Bahia,Northeast,-12.958966,-38.405651,200,187230.85
apartment,Bahia,Northeast,-13.000443,-38.45739,210,238719.34
apartment,Bahia,Northeast,-12.998506,-38.52309,105,136490.6
apartment,Bahia,Northeast,-13.000443,-38.45739,210,238719.34
apartment,Bahia,Northeast,-12.998506,-38.52309,105,136490.6
apartment,Bahia,Northeast,-13.009664,-38.486431,186,405666.85
apartment,Bahia,Northeast,-13.002345,-38.528343,128,140423.14
apartment,Bahia,Northeast,-12.993305,-38.45739,139,249641.14
apartment,Bahia,Northeast,-13.004878,-38.532276,182,436871.99
apartment,Bahia,Northeast,-12.993305,-38.45739,139,249641.14
apartment,Bahia,Northeast,-13.004878,-38.532276,182,436871.99
apartment,Bahia,Northeast,-13.002883,-38.486099,204,452474.56
apartment,Bahia,Northeast,-13.002883,-38.486099,204,468077.13
apartment,Bahia,Northeast,-12.990577,-38.510612,82,131061.59
apartment,Bahia,Northeast,-12.990577,-38.510612,82,131061.59
apartment,Bahia,Northeast,-12.992462,-38.444553,110,93615.42
apartment,Bahia,Northeast,-12.9371316,-38.3556842,106,185670.59
apartment,Bahia,Northeast,-12.974083,-38.431091,63,109217.99
apartment,Bahia,Northeast,-12.992462,-38.444553,110,93615.42
apartment,Bahia,Northeast,-12.9371316,-38.3556842,106,185670.59
apartment,Bahia,Northeast,-12.974083,-38.431091,63,109217.99
apartment,Bahia,Northeast,-12.971625,-38.486305,67,112338.51
apartment,Bahia,Northeast,-12.985591,-38.469273,88,121700.05
apartment,Bahia,Northeast,-12.985591,-38.469273,88,121700.05
apartment,Bahia,Northeast,-12.952238,-38.395287,133,199182.42
apartment,Bahia,Northeast,-12.937969,-38.381538,67,106097.48
apartment,Bahia,Northeast,-12.937969,-38.381538,82,127941.08
apartment,Bahia,Northeast,-12.937969,-38.381538,67,106097.48
apartment,Bahia,Northeast,-12.993305,-38.45739,110,215315.48
apartment,Bahia,Northeast,-12.993533,-38.526047,112,196592.39
apartment,Bahia,Northeast,-12.985591,-38.469273,53,90800.72
apartment,Bahia,Northeast,-13.007857,-38.498463,60,96735.94
house,Bahia,Northeast,-12.968771,-38.42057,200,249641.14
apartment,Bahia,Northeast,-12.98223,-38.43898,79,156457.9
apartment,Bahia,Northeast,-12.998506,-38.52309,103,252888.97
apartment,Bahia,Northeast,-12.970966,-38.436806,90,158740.56
apartment,Bahia,Northeast,-13.000443,-38.45739,84,146664.17
apartment,Bahia,Northeast,-13.000164,-38.489021,59,130749.54
apartment,Bahia,Northeast,-13.000443,-38.45739,97,193471.88
apartment,Bahia,Northeast,-12.983924,-38.450443,110,152905.19
apartment,Bahia,Northeast,-13.000443,-38.45739,84,146664.17
apartment,Bahia,Northeast,-13.000164,-38.489021,59,130749.54
apartment,Bahia,Northeast,-13.000164,-38.489021,115,288335.51
apartment,Bahia,Northeast,-14.827576,-39.029541,113,101416.71
apartment,Bahia,Northeast,-14.801797,-39.041534,109,160706.48
apartment,Bahia,Northeast,-14.859674,-40.820404,112,90494.91
house,Bahia,Northeast,-14.841515,-39.02878,190,106097.48
house,Bahia,Northeast,-12.147748,-44.995347,130,84253.88
house,Bahia,Northeast,-12.973864,-38.466591,80,468077.13
apartment,Bahia,Northeast,-12.965071,-38.435036,70,133462.52
apartment,Bahia,Northeast,-12.938337,-38.362667,65,102641.2
apartment,Bahia,Northeast,-12.149824,-44.992315,67,86296.26
house,Bahia,Northeast,-12.146704,-45.009677,145,78012.85
house,Bahia,Northeast,-16.444413,-39.065332,96,202833.42
apartment,Bahia,Northeast,-14.78655,-39.03495,86,132683.01
house,Bahia,Northeast,-14.834512,-39.026514,110,109217.99
apartment,Bahia,Northeast,-14.844938,-39.026431,75,76452.59
apartment,Bahia,Northeast,-14.827576,-39.029541,113,102581.9
house,Bahia,Northeast,-14.841484,-39.028789,114,95487.73
apartment,Bahia,Northeast,-14.816835,-39.025423,58,91811.77
apartment,Bahia,Northeast,-12.139819,-45.012824,132,78012.85
apartment,Bahia,Northeast,-14.78619,-39.03628,84,122636.21
house,Bahia,Northeast,-12.15477,-45.0016,110,90494.91
apartment,Bahia,Northeast,-12.144439,-44.996502,96,87374.39
house,Bahia,Northeast,-14.841515,-39.02878,182,109217.99
house,Bahia,Northeast,-14.841515,-39.02878,136,101416.71
apartment,Bahia,Northeast,-12.149369,-44.990957,194,102976.97
apartment,Bahia,Northeast,-13.009679,-38.486305,220,405666.85
apartment,Bahia,Northeast,-13.009679,-38.486305,220,405666.85
apartment,Bahia,Northeast,-12.950598,-38.40873,142,343256.56
apartment,Bahia,Northeast,-12.993305,-38.45739,108,168507.77
apartment,Bahia,Northeast,-12.993305,-38.45739,108,168507.77
apartment,Bahia,Northeast,-12.990577,-38.510612,74,102976.97
apartment,Bahia,Northeast,-13.009875,-38.481541,140,140423.14
apartment,Bahia,Northeast,-12.970382,-38.512382,94,165387.25
apartment,Bahia,Northeast,-12.985207,-38.456074,67,140423.14
apartment,Bahia,Northeast,-13.009875,-38.481541,140,140423.14
apartment,Bahia,Northeast,-12.993782,-38.492218,60,117647.44
apartment,Bahia,Northeast,-12.971756,-38.438103,110,126968.0
apartment,Bahia,Northeast,-12.993305,-38.45739,105,218435.99
apartment,Bahia,Northeast,-12.971756,-38.438103,110,126968.0
apartment,Bahia,Northeast,-12.993305,-38.45739,105,218435.99
apartment,Bahia,Northeast,-13.000443,-38.45739,115,143543.65
apartment,Bahia,Northeast,-13.000443,-38.45739,115,143543.65
apartment,Bahia,Northeast,-14.840205,-39.031994,65,86219.8
apartment,Bahia,Northeast,-14.805622,-39.037059,74,109998.12
apartment,Bahia,Northeast,-13.009623,-38.514156,115,196592.39
apartment,Bahia,Northeast,-12.983924,-38.450443,110,131061.59
apartment,Bahia,Northeast,-12.957254,-38.429649,57,98296.19
house,Bahia,Northeast,-14.841515,-39.02878,182,102976.97
apartment,Bahia,Northeast,-12.950598,-38.40873,243,452474.56
house,Bahia,Northeast,-14.841484,-39.028789,115,93615.42
house,Bahia,Northeast,-14.841484,-39.028789,115,93615.42
house,Bahia,Northeast,-14.841484,-39.028789,159,109217.99
house,Bahia,Northeast,-12.94748,-38.365459,120,202833.42
apartment,Bahia,Northeast,-12.939807,-38.367931,58,76452.59
apartment,Bahia,Northeast,-13.001169,-38.49419,92,165387.25
apartment,Bahia,Northeast,-12.990577,-38.510612,77,140423.14
apartment,Bahia,Northeast,-13.000443,-38.45739,145,191131.49
apartment,Bahia,Northeast,-12.9371316,-38.3556842,90,99856.45
apartment,Bahia,Northeast,-14.837616,-39.028094,180,143543.65
apartment,Bahia,Northeast,-13.000443,-38.45739,203,265243.71
apartment,Bahia,Northeast,-12.981397,-38.441444,75,118579.54
house,Bahia,Northeast,-12.852844,-38.32711,110,218435.99
apartment,Bahia,Northeast,-12.9429024,-38.3982041,140,230918.05
apartment,Bahia,Northeast,-12.9429024,-38.3982041,210,343256.56
apartment,Bahia,Northeast,-12.9994819,-38.4560755,133,176777.13
apartment,Bahia,Northeast,-12.9808155,-38.5086421,130,112338.51
apartment,Bahia,Northeast,-12.992472,-38.52298,134,316732.19
apartment,Bahia,Northeast,-12.9890124,-38.4392045,120,186294.7
apartment,Bahia,Northeast,-12.9994819,-38.4560755,93,145103.91
apartment,Bahia,Northeast,-13.0002554,-38.5188762,70,123260.31
apartment,Bahia,Northeast,-12.950598,-38.40873,112,237159.08
apartment,Bahia,Northeast,-12.9930033,-38.5247961,168,343256.56
apartment,Bahia,Northeast,-15.61667,-39.7,100,217811.89
apartment,Bahia,Northeast,-12.9903761,-38.4468721,105,113898.77
apartment,Bahia,Northeast,-12.9994819,-38.4560755,107,132621.85
apartment,Bahia,Northeast,-12.9994819,-38.4560755,72,124820.57
apartment,Bahia,Northeast,-12.9429024,-38.3982041,143,227797.54
apartment,Bahia,Northeast,-12.9994819,-38.4560755,90,124820.57
apartment,Bahia,Northeast,-12.9928931,-38.4665922,98,171628.28
apartment,Bahia,Northeast,-12.9994819,-38.4560755,78,98296.19
apartment,Bahia,Northeast,-13.000164,-38.489021,164,296448.85
apartment,Bahia,Northeast,-13.000164,-38.489021,164,296448.85
apartment,Bahia,Northeast,-12.992462,-38.444553,112,110778.25
apartment,Bahia,Northeast,-14.845166,-39.025691,70,87374.39
house,Bahia,Northeast,-16.58923,-39.095634,242,405666.85
apartment,Bahia,Northeast,-13.007857,-38.498463,70,118579.54
apartment,Bahia,Northeast,-13.003813,-38.528656,98,106097.48
apartment,Bahia,Northeast,-12.998506,-38.52309,154,436871.99
apartment,Bahia,Northeast,-14.828758,-40.797218,78,74892.34
apartment,Bahia,Northeast,-14.796621,-39.037969,87,156025.71
house,Bahia,Northeast,-12.9346259,-38.3314731,160,173600.15
apartment,Bahia,Northeast,-12.863804,-38.2770374,104,88378.25
apartment,Bahia,Northeast,-13.008737,-38.487831,190,123260.31
apartment,Bahia,Northeast,-12.9891996,-38.5236444,250,378763.96
apartment,Bahia,Northeast,-12.9858801,-38.460407,140,233571.11
apartment,Bahia,Northeast,-12.9891996,-38.5236444,215,394545.79
apartment,Bahia,Northeast,-12.9604584,-38.4053527,143,206741.99
house,Bahia,Northeast,-13.0447592787,-38.6910581589,220,126254.65
apartment,Bahia,Northeast,-12.9902375,-38.5245971,175,505018.62
apartment,Bahia,Northeast,-13.0091525,-38.5163816,130,205163.81
apartment,Bahia,Northeast,-12.9798238,-38.4573653,91,190541.0
apartment,Bahia,Northeast,-13.0095404,-38.5133791,128,454516.76
apartment,Bahia,Northeast,-13.0050327,-38.5199433,85,142036.48
apartment,Bahia,Northeast,-12.9930748,-38.5233928,99,230414.74
apartment,Bahia,Northeast,-12.9604584,-38.4053527,195,331418.47
apartment,Bahia,Northeast,-12.9053309,-38.4294106,55,78909.15
apartment,Bahia,Northeast,-12.9722361,-38.4242989,62,88378.25
house,Bahia,Northeast,-12.8993552,-38.31262,120,83643.7
apartment,Bahia,Northeast,-12.9808591,-38.4468721,70,107657.74
apartment,Bahia,Northeast,-12.9994819,-38.4560755,110,171628.28
apartment,Bahia,Northeast,-13.0087625,-38.4915625,190,131061.59
apartment,Bahia,Northeast,-12.992939,-38.473164,54,98296.19
apartment,Bahia,Northeast,-12.958966,-38.405651,160,277725.76
apartment,Bahia,Northeast,-12.974941,-38.440117,80,117019.28
apartment,Bahia,Northeast,-12.987904,-38.502075,122,96735.94
apartment,Bahia,Northeast,-12.974941,-38.440117,80,117019.28
apartment,Bahia,Northeast,-12.958966,-38.405651,160,277725.76
apartment,Bahia,Northeast,-12.992939,-38.473164,54,98296.19
apartment,Bahia,Northeast,-13.004092,-38.5047,73,234038.56
house,Bahia,Northeast,-12.852844,-38.32711,120,106097.48
apartment,Bahia,Northeast,-12.9808591,-38.4468721,75,109217.99
apartment,Bahia,Northeast,-12.971983,-38.435127,90,130142.2
apartment,Bahia,Northeast,-12.995359,-38.4727763,155,426109.46
apartment,Bahia,Northeast,-12.971983,-38.435127,90,130142.2
apartment,Bahia,Northeast,-14.860086,-40.827396,138,280846.28
house,Bahia,Northeast,-14.820078,-39.029449,220,171628.28
apartment,Bahia,Northeast,-12.990577,-38.510612,89,131061.59
house,Bahia,Northeast,-12.852844,-38.32711,250,240279.59
apartment,Bahia,Northeast,-12.971625,-38.486305,56,78012.85
apartment,Bahia,Northeast,-12.971625,-38.486305,56,78012.85
apartment,Bahia,Northeast,-12.987011,-38.439724,82,156025.71
apartment,Bahia,Northeast,-13.004092,-38.5047,115,156025.71
apartment,Bahia,Northeast,-13.002217,-38.516796,230,249641.14
apartment,Bahia,Northeast,-13.002217,-38.516796,230,249641.14
apartment,Bahia,Northeast,-12.987656,-38.482941,75,84253.88
apartment,Bahia,Northeast,-12.987656,-38.482941,75,84253.88
apartment,Bahia,Northeast,-13.009679,-38.486305,54,75828.49
apartment,Bahia,Northeast,-13.007857,-38.498463,80,124820.57
house,Bahia,Northeast,-12.8569121,-38.2849718,110,81133.37
apartment,Bahia,Northeast,-12.9994819,-38.4560755,135,202833.42
apartment,Bahia,Northeast,-12.993533,-38.526047,53,99856.45
apartment,Bahia,Northeast,-12.993305,-38.45739,72,102976.97
apartment,Bahia,Northeast,-12.993533,-38.526047,53,99856.45
apartment,Bahia,Northeast,-12.993305,-38.45739,72,102976.97
apartment,Bahia,Northeast,-14.865803,-40.822427,150,227797.54
apartment,Bahia,Northeast,-12.994513,-38.479004,95,143543.65
apartment,Bahia,Northeast,-12.852844,-38.32711,85,104537.22
apartment,Bahia,Northeast,-12.941992,-38.403465,132,215315.48
apartment,Bahia,Northeast,-13.004878,-38.532276,211,374461.71
apartment,Bahia,Northeast,-12.941992,-38.403465,132,215315.48
apartment,Bahia,Northeast,-12.994513,-38.479004,95,143543.65
apartment,Bahia,Northeast,-12.852844,-38.32711,85,104537.22
apartment,Bahia,Northeast,-13.009664,-38.486431,184,436871.99
apartment,Bahia,Northeast,-12.950598,-38.40873,172,305810.39
apartment,Bahia,Northeast,-13.009664,-38.486431,184,436871.99
apartment,Bahia,Northeast,-13.00525,-38.516327,90,171628.28
apartment,Bahia,Northeast,-13.00525,-38.516327,90,171628.28
apartment,Bahia,Northeast,-13.004092,-38.5047,106,162266.74
apartment,Bahia,Northeast,-13.004092,-38.5047,106,162266.74
apartment,Bahia,Northeast,-12.985207,-38.456074,130,168507.77
apartment,Bahia,Northeast,-12.9979705,-38.5200581,235,299854.8
apartment,Bahia,Northeast,-12.992462,-38.444553,115,127941.08
apartment,Bahia,Northeast,-12.992462,-38.444553,115,127941.08
apartment,Bahia,Northeast,-12.998506,-38.52309,230,265243.71
house,Bahia,Northeast,-14.814151,-39.035904,151,94690.99
apartment,Bahia,Northeast,-14.74019,-39.064465,107,137302.62
apartment,Bahia,Northeast,-12.994164,-38.518372,98,131061.59
apartment,Bahia,Northeast,-12.998506,-38.52309,132,109217.99
apartment,Bahia,Northeast,-15.61667,-39.7,110,152905.19
house,Bahia,Northeast,-12.579738,-41.7007272,130,135723.75
apartment,Bahia,Northeast,-12.993305,-38.45739,134,234038.56
apartment,Bahia,Northeast,-13.000443,-38.45739,95,246520.62
apartment,Bahia,Northeast,-12.985579,-38.470348,168,154465.45
house,Bahia,Northeast,-12.852844,-38.32711,250,156025.71
apartment,Bahia,Northeast,-12.998506,-38.52309,115,118579.54
apartment,Bahia,Northeast,-12.98223,-38.43898,70,98400.2
apartment,Bahia,Northeast,-12.993305,-38.45739,178,140423.14
apartment,Bahia,Northeast,-12.991933,-38.465279,117,176933.15
apartment,Bahia,Northeast,-13.001169,-38.49419,60,90494.91
apartment,Bahia,Northeast,-12.985207,-38.456074,58,113898.77
house,Bahia,Northeast,-12.935073,-38.371223,225,152905.19
apartment,Bahia,Northeast,-12.992472,-38.52298,134,280846.28
house,Bahia,Northeast,-12.852844,-38.32711,240,218435.99
apartment,Bahia,Northeast,-13.000443,-38.45739,95,246520.62
apartment,Bahia,Northeast,-12.985579,-38.470348,168,154465.45
house,Bahia,Northeast,-12.852844,-38.32711,250,156025.71
apartment,Bahia,Northeast,-12.998506,-38.52309,115,118579.54
apartment,Bahia,Northeast,-12.98223,-38.43898,70,98400.2
apartment,Bahia,Northeast,-12.993305,-38.45739,178,140423.14
apartment,Bahia,Northeast,-12.992462,-38.444553,77,109217.99
apartment,Bahia,Northeast,-12.985207,-38.456074,161,343256.56
apartment,Bahia,Northeast,-12.992462,-38.444553,77,109217.99
apartment,Bahia,Northeast,-12.985207,-38.456074,161,343256.56
apartment,Bahia,Northeast,-12.852844,-38.32711,70,118579.54
apartment,Bahia,Northeast,-12.990577,-38.510612,95,93615.42
apartment,Bahia,Northeast,-13.000443,-38.45739,87,101416.71
apartment,Bahia,Northeast,-13.0093147,-38.5237408,110,140423.14
apartment,Bahia,Northeast,-12.985207,-38.456074,170,296448.85
apartment,Bahia,Northeast,-13.000443,-38.45739,90,262123.19
apartment,Bahia,Northeast,-12.985207,-38.456074,170,296448.85
apartment,Bahia,Northeast,-13.000443,-38.45739,90,262123.19
apartment,Bahia,Northeast,-12.998506,-38.52309,194,452474.56
apartment,Bahia,Northeast,-12.9903761,-38.4468721,113,104537.22
apartment,Bahia,Northeast,-12.998506,-38.52309,194,452474.56
apartment,Bahia,Northeast,-12.993889,-38.479481,105,171628.28
apartment,Bahia,Northeast,-12.992472,-38.52298,99,258475.31
apartment,Bahia,Northeast,-12.992472,-38.52298,100,273625.41
apartment,Bahia,Northeast,-13.001087,-38.4919634,69,93615.42
apartment,Bahia,Northeast,-13.000443,-38.45739,80,146664.17
apartment,Bahia,Northeast,-12.992472,-38.52298,230,234038.56
apartment,Bahia,Northeast,-12.974941,-38.440117,76,118579.54
apartment,Bahia,Northeast,-13.000443,-38.45739,80,146664.17
apartment,Bahia,Northeast,-12.992472,-38.52298,230,234038.56
apartment,Bahia,Northeast,-12.974941,-38.440117,76,118579.54
apartment,Bahia,Northeast,-12.9467146,-38.374547,125,105161.33
apartment,Bahia,Northeast,-12.9994819,-38.4560755,119,202833.42
apartment,Bahia,Northeast,-12.9994819,-38.4560755,110,180989.82
apartment,Bahia,Northeast,-13.0132556,-38.4839945,85,93303.37
apartment,Bahia,Northeast,-13.000443,-38.45739,137,215315.48
apartment,Bahia,Northeast,-12.992462,-38.444553,68,93615.42
apartment,Bahia,Northeast,-13.000443,-38.45739,137,215315.48
apartment,Bahia,Northeast,-12.985207,-38.456074,120,180989.82
apartment,Bahia,Northeast,-13.000443,-38.45739,70,109217.99
house,Bahia,Northeast,-12.852844,-38.32711,97,99856.45
apartment,Bahia,Northeast,-13.003813,-38.528656,80,137302.62
apartment,Bahia,Northeast,-13.000443,-38.45739,70,109217.99
house,Bahia,Northeast,-12.852844,-38.32711,97,99856.45
apartment,Bahia,Northeast,-12.9798238,-38.4573653,83,140458.3
apartment,Bahia,Northeast,-16.403285,-39.053897,72,84253.88
apartment,Bahia,Northeast,-12.964468,-38.417938,155,360747.98
apartment,Bahia,Northeast,-12.998506,-38.52309,80,115459.02
apartment,Bahia,Northeast,-13.000443,-38.45739,89,152905.19
apartment,Bahia,Northeast,-12.98223,-38.43898,107,156025.71
apartment,Bahia,Northeast,-13.000443,-38.45739,89,152905.19
apartment,Bahia,Northeast,-12.98223,-38.43898,107,156025.71
apartment,Bahia,Northeast,-14.770444,-39.061959,58,84253.88
apartment,Bahia,Northeast,-14.822861,-39.026809,58,74892.34
apartment,Bahia,Northeast,-13.0089806,-38.4958405,105,106097.48
apartment,Bahia,Northeast,-12.992472,-38.52298,134,358235.03
apartment,Bahia,Northeast,-12.992472,-38.52298,134,358375.46
apartment,Bahia,Northeast,-12.992472,-38.52298,134,358375.46
apartment,Bahia,Northeast,-12.992472,-38.52298,134,356590.52
apartment,Bahia,Northeast,-12.992472,-38.52298,134,366451.35
apartment,Bahia,Northeast,-12.993305,-38.45739,125,248080.88
apartment,Bahia,Northeast,-12.985207,-38.456074,110,134182.11
apartment,Bahia,Northeast,-12.971983,-38.435127,80,112338.51
apartment,Bahia,Northeast,-12.993305,-38.45739,125,248080.88
apartment,Bahia,Northeast,-12.985207,-38.456074,110,134182.11
apartment,Bahia,Northeast,-12.971983,-38.435127,80,112338.51
apartment,Bahia,Northeast,-12.973127,-38.434219,59,85814.14
apartment,Bahia,Northeast,-12.971983,-38.435127,97,102976.97
apartment,Bahia,Northeast,-12.971983,-38.435127,97,102976.97
apartment,Bahia,Northeast,-13.000164,-38.489021,155,399425.82
apartment,Bahia,Northeast,-13.000164,-38.489021,155,399425.82
apartment,Bahia,Northeast,-13.0051811,-38.5257172,78,171628.28
apartment,Bahia,Northeast,-12.991933,-38.465279,151,312051.42
apartment,Bahia,Northeast,-13.000443,-38.45739,89,209074.45
apartment,Bahia,Northeast,-12.991933,-38.465279,151,312051.42
apartment,Bahia,Northeast,-13.000443,-38.45739,89,202833.42
apartment,Bahia,Northeast,-13.000443,-38.45739,89,209074.45
apartment,Bahia,Northeast,-13.002217,-38.516796,162,390064.28
house,Bahia,Northeast,-12.968771,-38.42057,180,102976.97
apartment,Bahia,Northeast,-12.992462,-38.444553,112,109217.99
apartment,Bahia,Northeast,-12.998506,-38.52309,230,274605.25
apartment,Bahia,Northeast,-12.998506,-38.52309,180,358859.13
apartment,Bahia,Northeast,-12.998506,-38.52309,230,274605.25
apartment,Bahia,Northeast,-12.998506,-38.52309,180,358859.13
apartment,Bahia,Northeast,-13.004092,-38.5047,54,88934.65
house,Bahia,Northeast,-12.938156,-38.366131,237,140423.14
apartment,Bahia,Northeast,-13.007857,-38.498463,90,221556.51
apartment,Bahia,Northeast,-13.000443,-38.45739,92,174748.79
apartment,Bahia,Northeast,-12.941992,-38.403465,243,421269.42
apartment,Bahia,Northeast,-12.985207,-38.456074,107,209074.45
apartment,Bahia,Northeast,-13.007857,-38.498463,90,221556.51
apartment,Bahia,Northeast,-13.000443,-38.45739,92,174748.79
apartment,Bahia,Northeast,-12.941992,-38.403465,243,421269.42
apartment,Bahia,Northeast,-12.9994819,-38.4560755,137,212194.96
apartment,Bahia,Northeast,-14.861427,-40.816076,180,196592.39
apartment,Bahia,Northeast,-13.004878,-38.532276,211,374461.71
apartment,Bahia,Northeast,-12.950598,-38.40873,142,262123.19
apartment,Bahia,Northeast,-12.950598,-38.40873,142,327653.99
house,Bahia,Northeast,-12.852844,-38.32711,210,279286.02
apartment,Bahia,Northeast,-13.004878,-38.532276,106,140423.14
apartment,Bahia,Northeast,-12.991933,-38.465279,118,152905.19
apartment,Bahia,Northeast,-13.000443,-38.45739,89,174748.79
apartment,Bahia,Northeast,-12.978013,-38.443554,82,112338.51
apartment,Bahia,Northeast,-12.962178,-38.431129,85,115459.02
apartment,Bahia,Northeast,-12.991933,-38.465279,118,152905.19
apartment,Bahia,Northeast,-13.000443,-38.45739,89,174748.79
apartment,Bahia,Northeast,-12.978013,-38.443554,82,112338.51
apartment,Bahia,Northeast,-12.962178,-38.431129,85,115459.02
house,Bahia,Northeast,-12.952263011,-38.3848571777,226,309323.9
apartment,Bahia,Northeast,-12.9777531021,-38.4574270248,70,205163.81
apartment,Bahia,Northeast,-12.9591644,-38.4037775,60,142036.48
apartment,Bahia,Northeast,-12.9331769,-38.4559668,61,113629.19
apartment,Bahia,Northeast,-12.9930748,-38.5233928,243,284072.97
house,Bahia,Northeast,-12.9386281915,-38.3337450027,160,198851.08
house,Bahia,Northeast,-12.9303465569,-38.3671331406,155,156240.13
apartment,Bahia,Northeast,-12.9612586,-38.4089007,211,362982.13
apartment,Bahia,Northeast,-12.9985822,-38.4521996,87,119941.92
apartment,Bahia,Northeast,-12.958966,-38.405651,55,104849.27
apartment,Bahia,Northeast,-13.000443,-38.45739,110,124820.57
apartment,Bahia,Northeast,-12.70733,-38.323158,77,81133.37
house,Bahia,Northeast,-11.3679235,-41.5957397,120,123098.28
house,Bahia,Northeast,-12.8973699,-38.3033967,150,119941.92
apartment,Bahia,Northeast,-12.994513,-38.479004,98,156025.71
apartment,Bahia,Northeast,-12.994513,-38.479004,98,156025.71
apartment,Bahia,Northeast,-13.000164,-38.489021,129,436871.99
apartment,Bahia,Northeast,-12.9956751,-38.4838685,104,124820.57
apartment,Bahia,Northeast,-12.98223,-38.43898,78,201273.16
apartment,Bahia,Northeast,-13.000164,-38.489021,129,436871.99
apartment,Bahia,Northeast,-12.9956751,-38.4838685,104,124820.57
apartment,Bahia,Northeast,-12.98223,-38.43898,78,201273.16
apartment,Bahia,Northeast,-12.579738,-41.7007272,77,101003.72
